word phrase	count
牛耳ってる から/助詞	1
すぎてる ./.	1
合ってる ねん/助詞	1
覚える だけ/助詞	1
覚える ぐらい/助詞	1
つながる ん/名詞	1
言える 人/名詞	2
止まる や/助詞	2
寝る 人/名詞	1
送る もん/助詞	1
座ってる のに/助詞	1
座る って/助詞	1
泊まる ん/名詞	3
渡る かも/助詞	1
乗れる って/助詞	1
行ってる っけ/助詞	1
ついてる の/助詞	2
閉まる とこ/名詞	1
続ける なら/接続詞	1
続ける ん/名詞	1
いける もん/名詞	1
置いてる ./記号	2
ひねくれてる ねん/助詞	1
止まる けど/助詞	1
かえる って/助詞	1
いける みたい/名詞	2
持ってくる とか/助詞	1
受けれる ん/名詞	1
知ってる 親族/名詞	1
言うとる だけ/助詞	1
上げる って/助詞	1
会ってる ./記号	2
下げる の/名詞	1
下がる から/助詞	1
上がる よ/助詞	2
変わる 可能/名詞	3
思ってる ずっと/副詞	1
やってる 話/名詞	1
取ってる ./記号	1
怒る こと/名詞	1
つくる って/助詞	1
まとめる な/助詞	1
聞いてくる やん/助動詞	1
分けてる の/名詞	1
入ってくる ん/名詞	4
起こっとる ちゃう/動詞	1
聞いてる から/助詞	2
通じる やろ/助動詞	2
言ってくれる ねん/助詞	2
食べる わ/助詞	2
言うてる こと/名詞	3
してくる かも/助詞	1
始まる よ/助詞	1
始める ./記号	1
壊れてくる やろ/助動詞	1
喋れる こと/名詞	3
持ってる こと/名詞	1
混じってる ./記号	2
付ける やん/助動詞	1
する こっち/名詞	1
来とる の/助詞	1
知ってる 認識/名詞	1
れてる かも/助詞	2
喋る ねん/助詞	5
喋ってる はず/名詞	2
喋ってる し/助詞	2
きよる ん/名詞	2
感じる けど/助詞	3
上がる か/助詞	2
下がる か/助詞	1
下がる やろ/助動詞	1
下がる やん/助動詞	1
下がる って/助詞	1
笑ってる ./記号	1
言っとる みたい/名詞	1
言うとる やん/助動詞	1
感じる ね/助詞	3
遊んでる ./記号	2
楽しんでる ./記号	3
会ってる けど/助詞	2
変わってくる よ/助詞	1
れる たんび/名詞	1
飛んでる とか/助詞	1
感じる の/名詞	1
変わる ね/助詞	1
喋ってる って/助詞	1
流しよる ./記号	1
走る と/助詞	1
弾ける 環境/名詞	1
聞こえてくる 音/名詞	1
する 訳/名詞	3
なる のに/助詞	2
よる ねん/助詞	2
きやがる から/助詞	1
おもてる から/助詞	1
守る もん/名詞	1
取る わけ/名詞	2
見てもらえる 人/名詞	1
始める と/助詞	1
言ってくる やつ/名詞	1
しよる ./記号	3
乗る ./記号	7
いじる より/助詞	1
狂ってる ./記号	1
上がってくる のに/助詞	1
降りてくる ん/名詞	1
至る や/助詞	1
減る ん/名詞	2
狂ってる やん/助動詞	2
伸びる ./記号	1
しなってくる ん/名詞	1
いく+よる やろ/助動詞	1
つくってある やつ/名詞	1
散っとる やん/助動詞	1
見る わけ/名詞	3
見てくる わけ/名詞	1
られる 時/名詞	1
取る みたい/名詞	2
やれる くらい/助詞	1
やる 形/名詞	1
れてくる やん/助動詞	3
きとる や/助詞	1
触る 機会/名詞	1
減ってくる な/助詞	1
れる 範囲/名詞	1
とれとる やん/助動詞	1
作ってある 分/名詞	1
崩れる ん/名詞	1
解ってくる ん/名詞	1
乗る 機会/名詞	1
ある 種/名詞	1
飽きる って/助詞	1
溜まる やろ/助動詞	1
きとる けど/助詞	1
至る ん/名詞	1
調べる 余地/名詞	1
いっとる ん/名詞	1
乗っとる 分/名詞	1
見える こと/名詞	1
走る こと/名詞	3
走る やろ/助動詞	2
変えれる ん/名詞	1
走れる 峠/名詞	1
事故る けど/助詞	2
でてる って/助詞	1
かける くらい/助詞	1
知ってる もの/名詞	1
いじる こと/名詞	2
触る こと/名詞	1
走る わけ/名詞	2
ついてる ん/名詞	2
かかる よう/名詞	1
慣れてくる ねん/助詞	1
たたける ん/名詞	1
さしてくる と/助詞	1
やる ところ/名詞	2
増える ばっかり/助詞	1
する 作業/名詞	1
防げる から/助詞	1
作る とか/助詞	3
する 回数/名詞	1
する チャンス/名詞	1
使ってる 人/名詞	1
言ってもらえる ん/名詞	1
乱れてる ねん/名詞	1
乱れてる ねん/助詞	1
せる みたい/名詞	1
変わってる ねん/助詞	2
なってくる な/助詞	1
発する ./記号	1
始まってる から/助詞	1
始まってる ./記号	1
おさえる やつ/名詞	1
わかる な/助詞	3
立ち上がってくる と/助詞	1
入れる ソフト/名詞	1
置ける よう/名詞	2
使える と/助詞	1
見れる よう/名詞	3
できとる は/助詞	1
とる ばっかり/助詞	1
持っている ./記号	1
終わってくる ん/名詞	1
出とる や/助詞	1
教えれる スキル/名詞	1
ついてる な/助詞	2
やる に/助詞	6
つける ん/名詞	2
きれる よ/助詞	1
終わる よ/助詞	2
やってる ほう/名詞	1
作っとる かも/助詞	1
なってくる の/助詞	1
させてくれる ./記号	1
見守る みたい/名詞	1
燃えてる し/助詞	1
頑張る から/助詞	1
萌える ./記号	3
教えてくれる ん/名詞	1
当たる やん/助動詞	1
取れる やん/助動詞	1
決める けど/助詞	1
帰ってくる まで/助詞	5
ラリってる ./記号	2
思ってる よ/助詞	5
受かる ん/助詞	1
教えてくれる やん/助動詞	1
立ってる ねん/助詞	1
尽きてくる ./記号	1
してくれる わ/助詞	2
れてる で/助詞	2
くれてる わ/助詞	1
勝てる ん/名詞	2
言ってる のに/助詞	1
押してくる し/助詞	1
寝てる ね/名詞	1
びびってる とか/助詞	1
超える ん/名詞	1
儲かる の/助詞	1
送る ん/助詞	2
教えてくれる よ/助詞	1
喋り続ける よ/助詞	1
知ってる あれ/名詞	1
下がる ん/助詞	1
入れる やつ/名詞	2
つけてくれる ./記号	1
燃える ん/助詞	1
呼ばれてる ねん/助詞	3
盛り上がる と/助詞	1
取る よ/助詞	1
もげる か/助詞	1
受ける 俺/名詞	1
びびる って/助詞	1
見てる ねん/名詞	1
襲われる ねん/助詞	1
逃げる ため/名詞	1
する 敵/名詞	1
する 奴ら/名詞	1
頑張る ため/名詞	1
なる ウイルス/名詞	1
いれる と/助詞	1
つくる よう/名詞	1
置いてくる ./記号	1
してくる ./記号	1
ゆってくる ねん/名詞	1
やられる みたい/名詞	1
やってやる やろ/助動詞	1
目指しとる 人/名詞	1
やっていける よう/名詞	1
思っとる くらい/助詞	1
ひねくれとる の/助詞	1
出せる ./記号	1
来とる で/助詞	4
目差しとる の/助詞	1
怒ってくる けど/助詞	1
変わってくる か/助詞	1
取り寄せとる パンフレット/名詞	1
といてある ん/名詞	1
とる とか/助詞	2
怒ってくる し/助詞	1
できとる の/助詞	2
取り寄せとる 資料/名詞	1
おる つもり/名詞	1
思っとる の/助詞	2
おる 以上/名詞	1
感じとる の/助詞	1
思っとる かも/助詞	1
かけとる ねん/助詞	1
探しとる の/名詞	1
かける もん/名詞	1
思っとる の/名詞	1
上がる で/助詞	1
吹っかけてくれる 先生/名詞	1
られる 系/名詞	1
する 雰囲気/名詞	2
言っとる の/名詞	1
しとる もん/名詞	2
れとる もん/名詞	1
怒っとる とき/名詞	1
怒っとる 時/名詞	1
知っとる から/助詞	1
訳せる から/助詞	1
病んとる って/助詞	1
あえる 気/名詞	1
考える の/助詞	1
生きとる ./記号	1
しとる とき/名詞	1
いる もの/名詞	1
着てみる の/名詞	1
売っとる やん/助動詞	1
続けとる 服/名詞	1
言っとる な/助詞	1
着る 機会/名詞	1
られとる よ/助詞	1
見とる の/助詞	2
見とる よ/助詞	1
くる の/助詞	2
急いとる わけ/名詞	1
言っとる よ/助詞	1
いっとる のに/助詞	1
言っとる こと/名詞	1
しゃべる の/名詞	3
聞き取れる ん/名詞	1
行っとる 暇/名詞	1
言っとる やん/助動詞	2
行っとる らしい/助動詞	2
聞こえる の/助詞	1
空いとる ん/名詞	1
ある ランチ/名詞	1
がる ./記号	1
入っとる ./記号	2
言うてくる し/助詞	1
する 向こう/名詞	1
なってくる とき/名詞	1
割れとる の/助詞	1
回っとる とき/名詞	1
しとる って/助詞	1
言える な/助詞	1
組み立てれる から/助詞	1
見えてる やん/助動詞	1
ついてる か/助詞	1
出てくる 位置/名詞	1
任せる みたい/名詞	1
教えてもらえる とこ/名詞	1
教えてもらえる けど/助詞	1
さしてくれる ./記号	1
出てる ほう/名詞	1
対する 意識/名詞	2
入っとる か/助詞	1
ぶっかけたる わ/助詞	1
呼べる やつ/名詞	1
作ってる もん/助詞	1
歌ってる から/助詞	1
つられる から/助詞	1
分かる 時/名詞	1
入ってくる わけ/名詞	1
決めてる わ/助詞	1
決めてる 人/名詞	1
増える けど/助詞	1
続ける って/助詞	1
もらってる 方/名詞	1
決めてる みたい/名詞	1
決まっとる と/助詞	1
すぎる から/助詞	5
眠ってる ん/名詞	1
渡る のに/助詞	1
泊る とこ/名詞	2
寝る よう/名詞	3
泊まる ところ/名詞	1
まわれる けど/助詞	1
まわれる ./記号	1
生きとる わ/助詞	1
生きてる わ/助詞	1
終わる ころ/名詞	1
あくる 年/名詞	1
出来る ねん/助詞	5
歩き回っとる ねん/助詞	1
よける よう/名詞	1
当たる とこ/名詞	1
見る たんび/名詞	1
懸かってる から/助詞	1
止まる のに/助詞	1
止まる ところ/名詞	1
取れる よう/名詞	2
走り回る ./記号	1
教えてくれる 所/名詞	1
かかる わけ/名詞	2
乗れる の/名詞	1
乗ってる バイク/名詞	1
気がついとる のに/助詞	1
止まれる よう/名詞	1
壊れとる ねん/助詞	1
生きとる やろ/助動詞	1
集まってる わけ/名詞	1
捕まっとる ねん/助詞	1
通る よ/助詞	1
言い切る ん/名詞	1
捕まっとる で/助詞	1
追っかける よう/名詞	1
よける のに/助詞	1
よけてくれる から/助詞	1
走っとる わけ/名詞	1
といたる ./記号	1
走ってる やろ/助動詞	1
降りる とこ/名詞	2
死んとる かい/助詞	1
作る 設備/名詞	2
働いてる の/助詞	2
置いとる や/助詞	1
こける よう/名詞	1
走り回る わけ/名詞	1
もうとる のに/助詞	1
ぶら下がっとる か/助詞	1
落ちとる ./記号	1
垂れ下がってる ./記号	1
買ってる やん/助動詞	2
買ってる で/助詞	3
はみ出る から/助詞	1
ある リカ/名詞	1
行っとる から/助詞	2
離れとる から/助詞	2
しとる わけ/名詞	2
あげる とか/助詞	2
似とる ね/名詞	1
できる はず/名詞	1
別れる の/名詞	4
別れる って/助詞	1
考えてくれる 先生/名詞	1
遊んでくれる よう/名詞	1
きてくれる か/助詞	1
履いてる の/助詞	1
走り回る とき/名詞	1
上がってくる とき/名詞	1
泣ける 話/名詞	1
呼ばれる それ/名詞	1
伸びる の/名詞	1
ぶつかる わけ/名詞	2
られとる ねん/助詞	2
ある 車/名詞	1
近づいてくる の/名詞	1
する 先生/名詞	1
食べとる 痕跡/名詞	1
隠してる わけ/名詞	1
溶けてくる わ/助詞	1
かかる ところ/名詞	1
登る って/助詞	2
付ける の/助詞	1
上がれる と/助詞	1
数える ほう/名詞	1
来とる 中学校/名詞	1
負ける から/助詞	2
とる か/助詞	1
しとる 子/名詞	2
関する 事/名詞	1
喋る いう/動詞	2
思い出せる かも/助詞	1
役立ってる ./記号	1
でもできる ./記号	2
集める こと/名詞	1
伝える みたい/名詞	1
得れる 場面/名詞	1
はいる と/助詞	1
作れる と/助詞	1
抜けてる ねん/助詞	1
伸びる から/助詞	2
とろける 感じ/名詞	2
れる とろける/動詞	1
えらべる やつ/名詞	1
わかる の/名詞	1
食べれる だけ/助詞	1
干してる やつ/名詞	1
売ってる な/助詞	1
飲める みたい/名詞	1
触る の/名詞	2
教える とき/名詞	2
心掛けてる な/助詞	1
来よる から/助詞	1
やれてる って/助詞	1
いっとる ねん/助詞	1
作る 観点/名詞	1
れてる 立場/名詞	1
上げる 企業/名詞	1
られとる から/助詞	1
られてる とこ/名詞	2
やる しか/助詞	3
上がってる みたい/名詞	1
持ってる もん/名詞	1
回ってる 機械/名詞	1
動いてくれる ん/名詞	1
持ってる 機械/名詞	1
絡んでくる な/助詞	1
わかる 人/名詞	1
合わせる 段階/名詞	1
合わせる とき/名詞	1
考えてやる ゲーム/名詞	1
できる おっさん/名詞	1
上がってくる ん/名詞	1
生まれてる 時点/名詞	1
見れてる から/助詞	1
増えてくる と/助詞	2
ボケる 前/名詞	2
生きる ほど/助詞	1
かける 部分/名詞	1
ある 仕組み/名詞	1
落ちる やろ/助動詞	1
入れる べき/助動詞	1
慣れる 機会/名詞	1
始まる わけ/名詞	1
思ってる わ/助詞	1
愛せる 人/名詞	2
押しつける って/助詞	1
できる 父親/名詞	1
なくなる 人/名詞	1
とれる 店/名詞	1
取れる ところ/名詞	1
来てる のに/助詞	3
働いてる わけ/名詞	1
分かれてる ん/名詞	1
させる よう/名詞	3
汚れてる から/助詞	1
思ってる みたい/名詞	1
なる 結婚/名詞	1
忘れてる けど/助詞	3
楽しんでる みたい/名詞	2
出してる の/名詞	1
なくなる か/助詞	1
働ける よう/名詞	2
就ける よう/名詞	1
通える よう/名詞	1
楽しめる もん/助詞	1
取る ため/名詞	1
置いてる この/連体詞	1
とる 子/名詞	1
働いている 子/名詞	1
なる でしょ/助動詞	3
読める から/助詞	1
書いてある の/名詞	1
読める こと/名詞	1
似てる っちゃ/助詞	1
聞こえる 言葉/名詞	1
ある に/助詞	1
見れる ぐらい/助詞	1
座ってる の/名詞	1
きてる の/助詞	1
やってくれる よ/助詞	2
出る まで/助詞	5
やめる わ/助詞	1
せる つもり/名詞	1
はまってる ん/名詞	1
入る しか/助詞	1
れとる のに/助詞	1
できる 良さ/名詞	1
持ってる みたい/名詞	1
やってくれる ん/助詞	1
あせる から/助詞	1
やる でしょ/助動詞	1
違ってくる ん/名詞	1
働いてる よ/助詞	1
なれてる から/助詞	1
住んでいる ん/名詞	1
帰れる ん/名詞	1
働いてる ね/助詞	1
年取る と/助詞	1
買ってる お客/名詞	1
買ってる 袋/名詞	1
作ってる もの/名詞	2
作っている から/助詞	1
上がる の/名詞	2
ありえる ね/助詞	1
帰れる の/名詞	1
働いてる か/助詞	1
働けてる ん/名詞	1
決まってくる か/助詞	1
使ってくる ん/名詞	1
している みたい/名詞	1
ありすぎる ん/名詞	1
見つける の/名詞	2
分かってる し/助詞	1
行き過ぎる と/助詞	1
伺ってる か/助詞	1
思える か/助詞	1
いける ちゃう/感動詞	1
合わせる だけ/助詞	1
要る から/助詞	2
食べれる か/助詞	2
